code,name,description,refreshed_at,from_date,to_date
139048,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term fund - Series 40 - Direct Plan - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1IT9,2017-12-27 20:01:42,2016-08-30,2017-12-14
139049,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 40 - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF223JA1IW3,2017-12-27 20:01:42,2016-08-30,2017-12-14
139050,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 40 - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1IQ5,2017-12-27 20:01:42,2016-08-30,2017-12-14
139051,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 40 - Regular Plan - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1IX1,2017-12-27 20:01:42,2016-08-30,2017-12-14
139052,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 40 - Regular Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1IR3,2017-12-27 20:01:42,2016-08-30,2017-12-14
139053,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Direct Plan - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1KD9,2017-12-27 20:01:42,2016-08-30,2017-12-14
139054,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF223JA1KG2,2017-12-27 20:01:42,2016-08-30,2017-12-14
139055,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Direct Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1KE7,2017-12-27 20:01:42,2016-08-30,2017-12-14
139056,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF223JA1KC1,2017-12-27 20:01:42,2016-08-30,2017-12-14
139057,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1KA5,2017-12-27 20:01:42,2016-08-30,2017-12-14
139058,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Regular Plan - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1JZ4,2017-12-27 20:01:42,2016-08-30,2017-12-14
139060,DHFL Pramerica Mutual Fund - DHFL Pramerica Hybrid Fixed Term Fund - Series 41 - Regular Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1KB3,2017-12-27 20:01:42,2016-08-30,2017-12-14
139072,DHFL Pramerica Mutual Fund - DHFL Pramerica Fixed Maturity Plan - Series 95 - Regular Option - Regular Dividend,ISIN Div Payout/ ISIN Growth: INF223JA1LH8,2017-12-27 20:01:41,2016-08-30,2017-12-14
139074,DHFL Pramerica Mutual Fund - DHFL Pramerica Fixed Maturity Plan - Series 95 - Direct Option - Growth,ISIN Div Payout/ ISIN Growth: INF223JA1LO4,2017-12-27 20:01:41,2016-08-30,2017-12-14
139075,DHFL Pramerica Mutual Fund - DHFL Pramerica Fixed Maturity Plan - Series 95 - Regular Option - Growth,ISIN Div Payout/ ISIN Growth: INF223JA1LK2,2017-12-27 20:01:41,2016-08-30,2017-12-14
139078,Kotak Mahindra Mutual Fund - Kotak FMP Series 191 - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF174K018E1,2017-12-27 20:02:02,2016-08-30,2017-12-14
139079,Kotak Mahindra Mutual Fund - Kotak FMP Series 191 - Regular - Dividend Payout,ISIN Div Payout/ ISIN Growth: INF174K017E3,2017-12-27 20:02:02,2016-08-30,2017-12-14
139080,Kotak Mahindra Mutual Fund - Kotak FMP Series 191 - Regular - Growth,ISIN Div Payout/ ISIN Growth: INF174K016E5,2017-12-27 20:02:02,2016-08-30,2017-12-14
139081,Kotak Mahindra Mutual Fund - Kotak FMP Series 192 - Regular - Dividend Payout,ISIN Div Payout/ ISIN Growth: INF174K011F3,2017-12-27 20:02:02,2016-08-30,2017-12-14
139083,Kotak Mahindra Mutual Fund - Kotak FMP Series 192 - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF174K012F1,2017-12-27 20:02:02,2016-08-30,2017-12-14
139084,Kotak Mahindra Mutual Fund - Kotak FMP Series 192 - Regular - Growth,ISIN Div Payout/ ISIN Growth: INF174K010F5,2017-12-27 20:02:02,2016-08-30,2017-12-14
139085,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OF6,2017-12-27 20:01:45,2016-08-30,2017-12-14
139086,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OH2,2017-12-27 20:01:45,2016-08-30,2017-12-14
139087,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Direct Option -  Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OG4,2017-12-27 20:01:45,2016-08-30,2017-12-14
139088,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Regular Option- Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OJ8,2017-12-27 20:01:46,2016-08-30,2017-12-14
139089,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OI0,2017-12-27 20:01:46,2016-08-30,2017-12-14
139090,HDFC Mutual Fund - HDFC FMP 1140D March 2016 (1) - Regular Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OK6,2017-12-27 20:01:45,2016-08-30,2017-12-14
139091,HSBC Mutual Fund - HSBC Fixed Term Series 125 - Direct Plan Growth Option,ISIN Div Payout/ ISIN Growth: INF336L01KX7,2017-12-27 20:01:52,2016-08-30,2017-12-14
139092,HSBC Mutual Fund - HSBC Fixed Term Series 125 - Dividend Option,ISIN Div Payout/ ISIN Growth: INF336L01LA3,2017-12-27 20:01:52,2016-08-30,2017-12-14
139093,HSBC Mutual Fund - HSBC Fixed Term Series 125 - Growth Option,ISIN Div Payout/ ISIN Growth: INF336L01KZ2,2017-12-27 20:01:52,2016-08-30,2017-12-14
139095,Sundaram Mutual Fund - SUNDARAM CPOF 5 YRS SR 8  DIRECT PLAN DIVIDEND,ISIN Div Payout/ ISIN Growth: INF903JA1237,2017-12-27 20:02:14,2016-08-30,2017-12-14
139096,Sundaram Mutual Fund - SUNDARAM CPOF 5 YRS SR 8  DIRECT PLAN GROWTH,ISIN Div Payout/ ISIN Growth: INF903JA1252,2017-12-27 20:02:14,2016-08-30,2017-12-14
139097,Sundaram Mutual Fund - SUNDARAM CPOF 5 YRS SR 8  REGULAR PLAN GROWTH,ISIN Div Payout/ ISIN Growth: INF903JA1245,2017-12-27 20:02:14,2016-08-30,2017-12-14
139098,Sundaram Mutual Fund - SUNDARAM CPOF 5  YRS SR 8  REGULAR PLAN DIVIDEND,ISIN Div Payout/ ISIN Growth: INF903JA1203,2017-12-27 20:02:14,2016-08-30,2017-12-14
139099,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TN4,2017-12-27 20:01:55,2016-08-30,2017-12-14
139101,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TL8,2017-12-27 20:01:55,2016-08-30,2017-12-14
139102,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1TM6,2017-12-27 20:01:55,2016-08-30,2017-12-14
139103,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TP9,2017-12-27 20:01:55,2016-08-30,2017-12-14
139104,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TR5,2017-12-27 20:01:55,2016-08-30,2017-12-14
139107,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TD5,2017-12-27 20:01:55,2016-08-30,2017-12-14
139109,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TF0,2017-12-27 20:01:55,2016-08-30,2017-12-14
139110,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1TG8,2017-12-27 20:01:55,2016-08-30,2017-12-14
139111,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Direct Plan Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1TW5,2017-12-27 20:01:55,2016-08-30,2017-12-14
139112,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1TU9,2017-12-27 20:01:55,2016-08-30,2017-12-14
139113,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TV7,2017-12-27 20:01:55,2016-08-30,2017-12-14
139114,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TT1,2017-12-27 20:01:55,2016-08-30,2017-12-14
139115,HDFC Mutual Fund - HDFC DAF - II - 1099D March 2016 - Regular Option - Divided Option,ISIN Div Payout/ ISIN Growth: INF179KB1PG1,2017-12-27 20:01:43,2016-08-30,2017-12-14
139116,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series IX - 1120 Days Plan F Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1TI4,2017-12-27 20:01:52,2016-08-30,2017-12-14
139117,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series IX - 1120 Days Plan F Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TJ2,2017-12-27 20:01:52,2016-08-30,2017-12-14
139119,ICICI Prudential Mutual Fund - ICICI Prudential Capital Protection Oriented Fund - Series IX - 1120 Days Plan F Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TH6,2017-12-27 20:01:52,2016-08-30,2017-12-14
139120,SBI Mutual Fund - SBI Dual Advantage Fund - Series XV- Direct Plan -Dividend Payout,ISIN Div Payout/ ISIN Growth: INF200KA1IU1,2017-12-27 20:02:13,2016-08-30,2017-12-14
139121,SBI Mutual Fund - SBI Dual Advantage Fund - Series XV- Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF200KA1IR7,2017-12-27 20:02:14,2016-08-30,2017-12-14
139122,SBI Mutual Fund - SBI Dual Advantage Fund - Series XV- Regular Plan - Dividend Payout,ISIN Div Payout/ ISIN Growth: INF200KA1IS5,2017-12-27 20:02:13,2016-08-30,2017-12-14
139123,SBI Mutual Fund - SBI Dual Advantage Fund - Series XV- Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF200KA1IT3,2017-12-27 20:02:13,2016-08-30,2017-12-14
139128,HDFC Mutual Fund - HDFC DAF - II - 1099D March 2016 - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1PE6,2017-12-27 20:01:43,2016-08-30,2017-12-14
139129,HDFC Mutual Fund - HDFC DAF - II - 1099D March 2016 - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1PD8,2017-12-27 20:01:43,2016-08-30,2017-12-14
139130,HDFC Mutual Fund - HDFC DAF - II - 1099D March 2016 - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1PF3,2017-12-27 20:01:43,2016-08-30,2017-12-14
139131,HDFC Mutual Fund - HDFC FMP 1114D MARCH 2016 (1) - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OA7,2017-12-27 20:01:45,2016-08-30,2017-12-14
139132,HDFC Mutual Fund - HDFC FMP 1114D MARCH 2016 (1) - Regular Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OC3,2017-12-27 20:01:45,2016-08-30,2017-12-14
139133,HDFC Mutual Fund - HDFC FMP 1114D MARCH 2016 (1) - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OD1,2017-12-27 20:01:45,2016-08-30,2017-12-14
139134,HDFC Mutual Fund - HDFC FMP 1114D MARCH 2016 (1) - Regular Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OE9,2017-12-27 20:01:45,2016-08-30,2017-12-14
139135,HDFC Mutual Fund - HDFC FMP 1114D MARCH 2016 (1) - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1NZ6,2017-12-27 20:01:45,2016-08-30,2017-12-14
139137,HDFC Mutual Fund - HDFC FMP 1120D MARCH 2016 (1) - Regular Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OO8,2017-12-27 20:01:45,2016-08-30,2017-12-14
139138,HDFC Mutual Fund - HDFC FMP 1120D MARCH 2016 (1) - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OP5,2017-12-27 20:01:45,2016-08-30,2017-12-14
139139,HDFC Mutual Fund - HDFC FMP 1120D MARCH 2016 (1) - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OM2,2017-12-27 20:01:45,2016-08-30,2017-12-14
139141,HDFC Mutual Fund - HDFC FMP 1120D MARCH 2016 (1) - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OL4,2017-12-27 20:01:45,2016-08-30,2017-12-14
139143,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXX- Series 17- Growth Option,ISIN Div Payout/ ISIN Growth: INF204KB1163,2017-12-27 20:02:07,2016-08-30,2017-12-14
139144,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXX- Series 17- Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KB1171,2017-12-27 20:02:07,2016-08-30,2017-12-14
139145,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204KB1189,2017-12-27 20:02:07,2016-08-30,2017-12-14
139146,Reliance Mutual Fund - Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Dividend Payout Option,ISIN Div Payout/ ISIN Growth: INF204KB1197,2017-12-27 20:02:07,2016-08-30,2017-12-14
139163,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF209KA16X7,2017-12-27 20:01:38,2016-08-30,2017-12-14
139164,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Normal Dividend,ISIN Div Payout/ ISIN Growth: INF209KA17X5,2017-12-27 20:01:38,2016-08-30,2017-12-14
139165,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF209KA18X3,2017-12-27 20:01:38,2016-08-30,2017-12-14
139166,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Direct Plan-Normal Dividend,ISIN Div Payout/ ISIN Growth: INF209KA14X2,2017-12-27 20:01:38,2016-08-30,2017-12-14
139168,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Direct Plan-Growth,ISIN Div Payout/ ISIN Growth: INF209KA13X4,2017-12-27 20:01:38,2016-08-30,2017-12-14
139169,UTI Mutual Fund - UTI FTIF Series XXIV-VIII (1184 Days)- Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FC1048,2017-12-27 20:02:22,2016-08-30,2017-12-14
139170,UTI Mutual Fund - UTI FTIF Series XXIV-VIII (1184 Days)- Regular Paln - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FC1063,2017-12-27 20:02:22,2016-08-30,2017-12-14
139171,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Regular Option-Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1PA4,2017-12-27 20:01:46,2016-08-30,2017-12-14
139172,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Regular Option-Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1PB2,2017-12-27 20:01:46,2016-08-30,2017-12-14
139173,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Regular Option-Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1PC0,2017-12-27 20:01:46,2016-08-30,2017-12-14
139174,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Direct Option-Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OY7,2017-12-27 20:01:46,2016-08-30,2017-12-14
139175,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Direct Option-Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OZ4,2017-12-27 20:01:46,2016-08-30,2017-12-14
139176,HDFC Mutual Fund - HDFC FMP 1190D March 2016 (1)-Direct Option-Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OX9,2017-12-27 20:01:46,2016-08-30,2017-12-14
139178,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TX3,2017-12-27 20:01:54,2016-08-30,2017-12-14
139179,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Dividend Option,ISIN Div Payout/ ISIN Growth: INF109KB1UA9,2017-12-27 20:01:55,2016-08-30,2017-12-14
139180,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Cumulative Option,ISIN Div Payout/ ISIN Growth: INF109KB1TZ8,2017-12-27 20:01:54,2016-08-30,2017-12-14
139181,UTI Mutual Fund - UTI Dynamic Bond Fund - Regular Plan - Half Yearly Div Option,ISIN Div Payout/ ISIN Growth: INF789FA1R82<br><br>ISIN Div Reinvestment: INF789FA1R90,2018-10-03 11:00:58,2016-08-30,2018-10-01
139192,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Direct Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OS9,2017-12-27 20:01:44,2016-08-30,2017-12-14
139193,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Direct Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OR1,2017-12-27 20:01:44,2016-08-30,2017-12-14
139194,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Regular Option - Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OV3,2017-12-27 20:01:44,2016-08-30,2017-12-14
139195,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Regular Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OW1,2017-12-27 20:01:44,2016-08-30,2017-12-14
139196,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Regular Option - Growth Option,ISIN Div Payout/ ISIN Growth: INF179KB1OU5,2017-12-27 20:01:44,2016-08-30,2017-12-14
139197,HDFC Mutual Fund - HDFC FMP 1107D March 2016 (1) - Direct Option - Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF179KB1OT7,2017-12-27 20:01:44,2016-08-30,2017-12-14
139198,IDFC Mutual Fund - IDFC CBF_Direct Plan_Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1S43<br><br>ISIN Div Reinvestment: INF194KA1S50,2018-10-03 11:00:55,2016-08-30,2018-10-01
139199,IDFC Mutual Fund - IDFC CBF_Direct Plan_Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1S76<br><br>ISIN Div Reinvestment: INF194KA1S84,2018-10-03 11:00:55,2016-08-30,2018-10-01
139201,IDFC Mutual Fund - IDFC CBF_Direct Plan_Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1T34<br><br>ISIN Div Reinvestment: INF194KA1T42,2018-10-03 11:00:55,2016-08-30,2018-10-01
139202,IDFC Mutual Fund - IDFC CBF-Regular Plan_Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1R28<br><br>ISIN Div Reinvestment: INF194KA1R36,2018-10-03 11:00:55,2016-08-30,2018-10-01
139203,IDFC Mutual Fund - IDFC CBF_Regular Plan_Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1R85<br><br>ISIN Div Reinvestment: INF194KA1R93,2018-10-03 11:00:55,2016-08-30,2018-10-01
139204,IDFC Mutual Fund - IDFC CBF_Regular Plan_Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1S19<br><br>ISIN Div Reinvestment: INF194KA1S27,2018-10-03 11:00:55,2017-05-05,2018-10-01
139205,IDFC Mutual Fund - IDFC CBF_Regular Plan_Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194KA1R51<br><br>ISIN Div Reinvestment: INF194KA1R69,2018-10-03 11:00:55,2016-08-30,2018-10-01
139206,UTI Mutual Fund - UTI FTIF Series XXIV-VIII (1184 Days) - Direct Plan - Maturity Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1030,2017-12-27 20:02:22,2016-08-30,2017-12-14
139207,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Direct Plan - Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1071,2017-12-27 20:02:22,2016-08-30,2017-12-14
139209,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Regular Plan - Annual Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1121,2017-12-27 20:02:22,2016-08-30,2017-12-14
139210,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FC1147,2017-12-27 20:02:22,2016-08-30,2017-12-14
139211,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Direct Plan - Maturity Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1139,2017-12-27 20:02:22,2016-08-30,2017-12-14
139215,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789FC1162,2017-12-27 20:02:22,2016-08-30,2017-12-14
139216,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days) - Direct Plan - Annual Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1089,2017-12-27 20:02:22,2016-08-30,2017-12-14
139217,UTI Mutual Fund - UTI FTIF Series XXIV-X (1118 Days)- Regular Plan - Quarterly Div Option,ISIN Div Payout/ ISIN Growth: INF789FC1113,2017-12-27 20:02:22,2016-08-30,2017-12-14
139219,PRINCIPAL Mutual Fund - Principal Arbitrage Fund - Direct Plan- Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF173K01NC4<br><br>ISIN Div Reinvestment: INF173K01NE0,2018-10-03 11:01:27,2016-08-30,2018-10-01
139221,PRINCIPAL Mutual Fund - Principal Arbitrage Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF173K01NF7,2018-10-03 11:01:27,2016-08-30,2018-10-01
139222,PRINCIPAL Mutual Fund - Principal Arbitrage Fund - Regular Plan - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF173K01MY0<br><br>ISIN Div Reinvestment: INF173K01NA8,2018-10-03 11:01:27,2016-08-30,2018-10-01
139224,PRINCIPAL Mutual Fund - Principal Arbitrage Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF173K01NB6,2018-10-03 11:01:27,2016-08-30,2018-10-01
139225,SBI Mutual Fund - SBI DEBT FUND SERIES B - 36 (1131 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,ISIN Div Payout/ ISIN Growth: INF200KA1IW7,2017-12-27 20:02:13,2016-08-30,2017-12-14
139226,SBI Mutual Fund - SBI DEBT FUND SERIES B - 36 (1131 DAYS) - DIRECT PLAN - DIVIDEND PAYOUT,ISIN Div Payout/ ISIN Growth: INF200KA1IY3,2017-12-27 20:02:13,2016-08-30,2017-12-14
